Wall time,Step,Value
1741002443.3096552,0,0.047385793179273605
1741002444.7716622,1,0.026143472641706467
1741002444.8276742,2,0.014837032184004784
1741002444.886065,3,0.00946684181690216
1741002444.9424827,4,0.008189219050109386
1741002444.999315,5,0.006204398814588785
1741002445.1073136,6,0.006647974252700806
1741002445.1877215,7,0.004872962366789579
1741002445.2462456,8,0.003429022617638111
1741002445.3006546,9,0.0031481145415455103
1741002445.3557796,10,0.0032239817082881927
1741002446.181678,11,0.0018490062793716788
1741002446.239188,12,0.002328176749870181
1741002446.294256,13,0.0016858369344845414
1741002446.351342,14,0.0011398934293538332
1741002446.406319,15,0.0025160249788314104
1741002446.4625256,16,0.0029647150076925755
1741002446.5174909,17,0.0018229946726933122
1741002446.5712948,18,0.0017832709709182382
1741002446.6264105,19,0.0020101028494536877
1741002446.6817155,20,0.0019263505237177014
1741002447.318907,21,0.0028445282950997353
1741002447.3749437,22,0.00194836116861552
1741002447.4294639,23,0.0023245932534337044
1741002447.484475,24,0.005308781284838915
1741002447.5405612,25,0.0060792225413024426
1741002447.594407,26,0.00794181413948536
1741002447.6503856,27,0.005103414878249168
1741002447.7049258,28,0.0044107139110565186
1741002447.7603157,29,0.0030648987740278244
1741002447.8171275,30,0.003922019619494677
1741002448.4430892,31,0.0014307841192930937
1741002448.4979532,32,0.003164915833622217
1741002448.5542405,33,0.001168364891782403
1741002448.6096244,34,0.000992280663922429
1741002448.6660082,35,0.0008791817817837
1741002448.7210758,36,0.0005331630818545818
1741002448.7777503,37,0.000865744601469487
1741002448.8329997,38,0.00045859182137064636
1741002448.890825,39,0.0002098268741974607
1741002448.9471836,40,0.00031720183324068785
1741002449.5646436,41,0.00020089633471798152
1741002449.6214273,42,0.0002581151493359357
1741002449.675279,43,0.00011834061297122389
1741002449.7292023,44,0.00018490690854378045
1741002449.784657,45,0.00012268853606656194
1741002449.8409688,46,0.00014812139852438122
1741002449.8959985,47,9.586276428308338e-05
1741002449.9521134,48,0.00010346910130465403
1741002450.0067103,49,6.832244980614632e-05
1741002450.0614386,50,8.277292363345623e-05
1741002450.8104246,51,4.259203706169501e-05
1741002450.8650622,52,0.00014143783482722938
1741002450.9199176,53,6.721220415784046e-05
1741002450.9763968,54,5.978118133498356e-05
1741002451.0307531,55,4.943132444168441e-05
1741002451.0870857,56,4.4423999497666955e-05
1741002451.1413562,57,4.237828397890553e-05
1741002451.2112675,58,3.9580423617735505e-05
1741002451.2660992,59,4.948308924213052e-05
1741002451.323134,60,4.8902773414738476e-05
1741002452.2240238,61,6.136497540865093e-05
1741002452.2814167,62,2.433701592963189e-05
1741002452.4152706,63,5.1876966608688235e-05
1741002452.5794146,64,5.9018773754360154e-05
1741002452.756372,65,2.798627429001499e-05
1741002452.9194698,66,6.293686601566151e-05
1741002453.0893059,67,7.254663796629757e-05
1741002453.2613633,68,3.285333150415681e-05
1741002453.425602,69,2.8068719984730706e-05
1741002453.5957668,70,5.79310544708278e-05
1741002454.6355193,71,0.00016100106586236507
1741002454.8065255,72,3.1033017876325175e-05
1741002454.9802754,73,0.00011302868369966745
1741002455.1387022,74,7.153977639973164e-05
1741002455.3107007,75,8.232041000155732e-05
1741002455.4789932,76,5.7681285397848114e-05
1741002455.6484091,77,5.997845801175572e-05
1741002455.8229387,78,5.0083701353287324e-05
1741002455.9941542,79,2.5688284949865192e-05
1741002456.155397,80,9.611718996893615e-05
1741002457.1714609,81,3.258845754317008e-05
1741002457.345825,82,3.066507269977592e-05
1741002457.510227,83,2.5609635486034676e-05
1741002457.6845975,84,4.293612437322736e-05
1741002457.8522527,85,3.8626585592282936e-05
1741002458.0026035,86,3.911321982741356e-05
1741002458.167353,87,3.261920210206881e-05
1741002458.3253305,88,2.290003794769291e-05
1741002458.4918716,89,2.3105134459910914e-05
1741002458.6611545,90,2.5637367798481137e-05
1741002459.6641102,91,4.4010801502736285e-05
1741002459.8277268,92,7.154385093599558e-05
1741002460.0037029,93,2.7541123927221633e-05
1741002460.1023927,94,4.646934030461125e-05
1741002460.1658359,95,0.00011075953079853207
1741002460.2237904,96,6.087125075282529e-05
1741002460.2795146,97,3.910080704372376e-05
1741002460.3350012,98,6.171986024128273e-05
1741002460.3916516,99,3.253658360335976e-05
1741002460.4489498,100,7.955470209708437e-05
1741002461.3942645,101,2.4231512725236826e-05
1741002461.451715,102,4.980971789336763e-05
1741002461.5115685,103,3.567247404134832e-05
1741002461.5695448,104,2.087674329231959e-05
1741002461.6275039,105,1.782173421815969e-05
1741002461.6854486,106,3.980480687459931e-05
1741002461.7422352,107,6.725812272634357e-05
1741002461.8004086,108,1.8303484466741793e-05
1741002461.8580472,109,2.2276793970377184e-05
1741002461.9161506,110,1.4808315427217167e-05
1741002463.215676,111,1.9693981812451966e-05
1741002463.351048,112,4.021170025225729e-05
1741002463.4936407,113,2.387378117418848e-05
1741002463.610811,114,1.5771160178701393e-05
1741002463.7570755,115,2.2871638066135347e-05
1741002463.894606,116,2.5599794753361493e-05
1741002463.9595342,117,6.03350781602785e-05
1741002464.0158834,118,2.5609528165659867e-05
1741002464.0716975,119,1.644198528083507e-05
1741002464.1263595,120,3.352422208990902e-05
1741002464.8980176,121,1.6294723536702804e-05
1741002465.0706635,122,9.919385047396645e-05
1741002465.2552981,123,1.3223850146459881e-05
1741002465.430668,124,2.1961746824672446e-05
1741002465.6072254,125,1.7374664821545593e-05
1741002465.6727817,126,2.9553984859376214e-05
1741002465.733126,127,5.435825733002275e-05
1741002465.7919655,128,1.9523360606399365e-05
1741002465.852523,129,1.409607648383826e-05
1741002465.946877,130,1.187171528727049e-05
1741002466.9832125,131,2.1537494831136428e-05
1741002467.1454504,132,6.455214315792546e-05
1741002467.2232375,133,2.079118712572381e-05
1741002467.28197,134,1.765861816238612e-05
1741002467.4128032,135,4.915537283523008e-05
1741002467.549695,136,4.916738180327229e-05
1741002467.6551895,137,6.664884858764708e-05
1741002467.7735255,138,2.462748670950532e-05
1741002467.8529294,139,9.975464308809023e-06
1741002467.9851446,140,3.863223173539154e-05
1741002468.8645852,141,3.419244603719562e-05
1741002468.9248476,142,1.3411436157184653e-05
1741002469.0007634,143,3.235771509935148e-05
1741002469.0611413,144,3.533731069182977e-05
1741002469.1191995,145,1.2486378182074986e-05
1741002469.1762645,146,1.8280785297974944e-05
1741002469.2327316,147,1.676734973443672e-05
1741002469.2898984,148,1.574188718223013e-05
1741002469.3472126,149,1.3192753613111563e-05
1741002469.4055982,150,1.9896067897207104e-05
1741002470.01079,151,2.7957066777162254e-05
1741002470.066539,152,1.3851302355760708e-05
1741002470.1243474,153,1.2219416021252982e-05
1741002470.1825318,154,2.567093906691298e-05
1741002470.2404368,155,3.291481334599666e-05
1741002470.298388,156,1.8210152120445855e-05
1741002470.3559756,157,1.0870814548979979e-05
1741002470.4129767,158,3.123073111055419e-05
1741002470.4709473,159,1.4694009223603643e-05
1741002470.5282333,160,2.5214647394022904e-05
1741002471.2806587,161,3.897420538123697e-05
1741002471.4649637,162,7.4006165959872305e-06
1741002471.6495395,163,1.8837610696209595e-05
1741002471.8322701,164,1.2234889254614245e-05
1741002471.9957747,165,3.428706622798927e-05
1741002472.1685321,166,2.8677550290012732e-05
1741002472.3357134,167,9.217434126185253e-06
1741002472.5141902,168,0.00010879213368752971
1741002472.683053,169,6.0143038353999145e-06
1741002472.7717998,170,2.062776002276223e-05
1741002473.6259542,171,3.4998247429030016e-05
1741002473.8068595,172,2.5454168280703016e-05
1741002473.9658463,173,1.4321185517474078e-05
1741002474.1392097,174,2.5229990569641814e-05
1741002474.3148425,175,2.2189124138094485e-05
1741002474.484294,176,2.7061520086135715e-05
1741002474.670485,177,1.9083239749306813e-05
1741002474.8422701,178,6.127734377514571e-05
1741002475.0179403,179,1.1374278074072208e-05
1741002475.1897,180,1.614600114407949e-05
1741002475.9464843,181,3.861989171127789e-05
1741002476.0091786,182,2.0719504391308874e-05
1741002476.0690722,183,4.458113107830286e-05
1741002476.1277661,184,3.167431350448169e-05
1741002476.1852076,185,2.1176696463953704e-05
1741002476.2560527,186,1.1590621397772338e-05
1741002476.3157294,187,1.1867276953125838e-05
1741002476.377922,188,2.0159464838798158e-05
1741002476.4359071,189,8.22635593067389e-06
1741002476.497431,190,1.9576751583372243e-05
1741002477.4908617,191,3.564608050510287e-05
1741002477.6625009,192,1.877270005934406e-05
1741002477.8523376,193,1.5261624866980128e-05
1741002478.0306575,194,1.2124007298552897e-05
1741002478.2217937,195,1.0593228580546565e-05
1741002478.3672361,196,1.0328361895517446e-05
1741002478.491943,197,1.3213421880209353e-05
1741002478.6235466,198,6.681416834908305e-06
1741002478.6908646,199,9.107463483815081e-06
1741002478.7509265,200,1.6467069144709967e-05
1741002479.6015532,201,1.6879444956430234e-05
1741002479.795663,202,1.4147464753477834e-05
