Wall time,Step,Value
1741003148.3596387,0,0.03300958126783371
1741003149.028337,1,0.012135148979723454
1741003149.0471082,2,0.007647485472261906
1741003149.0659678,3,0.005471421871334314
1741003149.084554,4,0.004422839730978012
1741003149.1027632,5,0.0033445111475884914
1741003149.120838,6,0.0035513511393219233
1741003149.13869,7,0.0029410843271762133
1741003149.1570618,8,0.002183044794946909
1741003149.1752474,9,0.002396920695900917
1741003149.6111104,10,0.002198768313974142
1741003149.6522436,11,0.0016856364673003554
1741003149.6815717,12,0.001683698152191937
1741003149.7024872,13,0.0022361718583852053
1741003149.7219517,14,0.001568865729495883
1741003149.7453616,15,0.0014513097703456879
1741003149.7636106,16,0.0016864086501300335
1741003149.781576,17,0.0008208962390199304
1741003149.7993045,18,0.001625355682335794
1741003150.173193,19,0.0025884013157337904
1741003150.1920648,20,0.0020251243840903044
1741003150.2103524,21,0.0018752707401290536
1741003150.228539,22,0.0009037799900397658
1741003150.246818,23,0.0007252141949720681
1741003150.265749,24,0.0013627515872940421
1741003150.2844577,25,0.0008545403252355754
1741003150.3030095,26,0.00044084733235649765
1741003150.3210616,27,0.0004579697269946337
1741003150.694239,28,0.00035807371023111045
1741003150.7150607,29,0.0008049773168750107
1741003150.741117,30,0.0014547051396220922
1741003150.769929,31,0.0016358847497031093
1741003150.800398,32,0.0007107189740054309
1741003150.8321462,33,0.00040493841515854
1741003150.8642998,34,0.002087358618155122
1741003150.8959765,35,0.0012059486471116543
1741003150.9265213,36,0.0003913883992936462
1741003151.386703,37,0.0008214698173105717
1741003151.4277208,38,0.00040914915734902024
1741003151.4626667,39,0.0007185465656220913
1741003151.4946878,40,0.00021897257829550654
1741003151.5260322,41,7.705800089752302e-05
1741003151.5588303,42,0.00012923154281452298
1741003151.5969973,43,0.00011290380643913522
1741003151.6316173,44,7.506585825467482e-05
1741003151.670825,45,8.259564492618665e-05
1741003152.171507,46,4.9266549467574805e-05
1741003152.212812,47,4.421561970957555e-05
1741003152.2576578,48,2.8967078833375126e-05
1741003152.318446,49,1.988794610952027e-05
1741003152.3720224,50,1.6767373381298967e-05
1741003152.4270213,51,1.2993808013561647e-05
1741003152.484506,52,1.648925172048621e-05
1741003152.5415025,53,1.2039356079185382e-05
1741003152.5962775,54,1.2912374586449005e-05
1741003153.2168515,55,1.5789781173225492e-05
1741003153.2541292,56,1.1495319995447062e-05
1741003153.2786083,57,1.0122786079591606e-05
1741003153.3130414,58,1.5838255421840586e-05
1741003153.3456182,59,1.2174580660939682e-05
1741003153.3856645,60,1.7478072550147772e-05
1741003153.4357848,61,2.39651544688968e-05
1741003153.4765828,62,0.0001058799825841561
1741003153.5108705,63,2.6503621484152973e-05
1741003153.9833577,64,1.7356725948047824e-05
1741003154.0310698,65,9.207584298565052e-06
1741003154.0867074,66,5.667472123604966e-06
1741003154.1309698,67,6.039821073500207e-06
1741003154.1693654,68,1.065606193151325e-05
1741003154.201622,69,8.380819053854793e-06
1741003154.232599,70,5.2100922403042205e-06
1741003154.2857542,71,8.946951311372686e-06
1741003154.3295486,72,5.803891326650046e-06
1741003154.746446,73,7.108506451913854e-06
1741003154.775027,74,9.214532838086598e-06
1741003154.8060586,75,1.2980765859538224e-05
1741003154.8429093,76,5.4316624300554395e-06
1741003154.8851018,77,9.282543942390475e-06
1741003154.9331872,78,1.767345929692965e-05
1741003154.9709723,79,9.625347956898622e-06
1741003155.0053244,80,6.386272616509814e-06
1741003155.0388076,81,5.967555807728786e-06
