Wall time,Step,Value
1740850708.1869998,0,0.06899410486221313
1740850709.369716,1,0.06728111207485199
1740850709.5556529,2,0.06544727087020874
1740850709.7402945,3,0.05990337207913399
1740850709.9318106,4,0.049799010157585144
1740850710.1161537,5,0.04447281360626221
1740850710.3079758,6,0.03996669128537178
1740850710.488046,7,0.03383778780698776
1740850710.6568115,8,0.026423059403896332
1740850710.844066,9,0.02352518029510975
1740850710.9292183,10,0.02022942341864109
1740850711.7547598,11,0.018131595104932785
1740850711.9399774,12,0.01452818512916565
1740850712.1204576,13,0.011752309277653694
1740850712.3042731,14,0.009502637200057507
1740850712.4896922,15,0.009361370466649532
1740850712.676013,16,0.00726900203153491
1740850712.8651123,17,0.00878231879323721
1740850713.0458386,18,0.009361040778458118
1740850713.2291882,19,0.008448072709143162
1740850713.39773,20,0.007552510593086481
1740850714.145818,21,0.006652893032878637
1740850714.3242514,22,0.005102209281176329
1740850714.5084698,23,0.007081448566168547
1740850714.6928272,24,0.005657481960952282
1740850714.8762043,25,0.009028232656419277
1740850715.0483282,26,0.010000512935221195
1740850715.2374082,27,0.009414059109985828
1740850715.4132934,28,0.00568079948425293
1740850715.5911205,29,0.005222052801400423
1740850715.7807863,30,0.005370526108890772
1740850716.717108,31,0.005036304239183664
1740850716.9027865,32,0.004416117910295725
1740850717.0686233,33,0.00410018814727664
1740850717.2298768,34,0.004336373880505562
1740850717.2955592,35,0.003601472359150648
1740850717.3562355,36,0.0037170967552810907
1740850717.4595928,37,0.00565781956538558
1740850717.6132038,38,0.006402706727385521
1740850717.7986674,39,0.004568736534565687
1740850717.9896953,40,0.005778687074780464
1740850719.070283,41,0.003967250231653452
1740850719.2667994,42,0.0039016003720462322
1740850719.464416,43,0.003561436664313078
1740850719.5396516,44,0.003337189555168152
1740850719.604717,45,0.0030685928650200367
1740850719.6681798,46,0.002674881834536791
1740850719.7274628,47,0.0032248031347990036
1740850719.78676,48,0.0036722535733133554
1740850719.8475428,49,0.0035706013441085815
1740850719.908513,50,0.0024960164446383715
1740850720.7884467,51,0.00313855754211545
1740850720.9735734,52,0.0023170195054262877
1740850721.0668714,53,0.0024697252083569765
1740850721.1289117,54,0.002376158954575658
1740850721.188377,55,0.0023059756495058537
1740850721.2490332,56,0.0028721268754452467
1740850721.309283,57,0.00335811753757298
